customer_id,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,latitude,longitude,age,birth_day,has_loyalty_card,customer_lifetime,education_years,gender
22743,0.0,0.25,0.0,0.1111111111111111,0.7348813150906143,0.116441459449375,0.8888888888888888,0.24442379182156132,0.30317273795534666,0.29529243937232524,0.37900297127764937,0.3947498761763249,0.25106512477175896,0.2702078521939954,0.48262164846077454,0.09013785790031814,0.0810881051436366,0.20028302661415864,0.3015039477732486,0.8225806451612903,0.26666666666666666,1.0,0.5,0.0,0.0
20588,0.0,0.25,0.5,0.1111111111111111,0.0230367945297075,0.5162175848191679,0.6666666666666667,0.004089219330855019,0.43654524089306695,0.2174444670878337,0.29646748101683723,0.1406636948984646,0.1786366402921485,0.3801385681293303,0.4568023833167825,0.11876988335100744,0.1252208117731597,0.20798517135386874,0.11804007329796207,0.7580645161290323,0.43333333333333335,0.0,0.2866666666666666,0.0,1.0
5452,0.04,0.0,0.25,0.1111111111111111,0.03175444240485968,0.5182964206710908,0.16666666666666669,0.11078066914498141,0.3396004700352526,0.13898512329325452,0.23208979861340379,0.46210995542347694,0.3146682897139379,0.0859122401847575,0.20059582919563057,0.4782608695652174,0.5200502161874373,0.18778603553852236,0.6107914203178098,0.2741935483870968,0.4666666666666667,1.0,0.4,0.3125,1.0
17083,0.0,0.0,0.25,0.0,0.2532596559620006,0.4836758082140668,0.3333333333333333,0.010780669144981412,0.18155111633372503,0.032606480538006924,0.2736876857048531,0.21792966815255077,0.2011564211807669,0.20554272517321015,0.3932472691161867,0.06892895015906682,0.4170550008604772,0.0874756395525651,0.24270381260721763,0.596774193548387,0.1,0.0,0.2,0.125,1.0
11278,0.0,0.0,0.75,0.0,0.14309684663373892,0.09671917059779855,0.8333333333333333,0.016728624535315983,0.20387779083431257,0.11289993886284899,0.2750082535490261,0.1906884596334819,0.023737066342057214,0.7935334872979214,0.32969215491559084,0.07104984093319196,0.3570468403707205,0.7429977420238743,0.14117301629386958,0.8064516129032258,0.9666666666666667,1.0,0.16666666666666666,0.0,0.0
10873,0.1,0.25,0.0,0.2222222222222222,0.15347980495682176,0.2934090242797367,0.8333333333333333,0.5013011152416357,0.28848413631022324,0.3274913389036071,0.4123473093430175,0.5264982664685488,0.374010955569081,0.24110854503464202,0.4458788480635551,0.16755037115588547,0.0629792606602334,0.7862265130373771,0.4081271505765116,0.13870967741935486,0.5733333333333335,1.0,0.4,0.8125,1.0
17447,0.6000000000000001,0.5,0.25,0.3333333333333333,0.19977417381047,0.1699315050238533,0.27777777777777773,0.21022304832713753,0.9048178613396004,0.30996535561442834,0.5341696929679763,0.38732045567112433,0.1430310407790627,0.1967667436489607,0.10228401191658391,0.28844114528101805,0.1650111212369056,0.8484475999532037,0.4098344032352159,0.6129032258064515,0.9333333333333333,1.0,0.43333333333333335,0.0,0.0
97,0.0,0.15,0.5,0.0,0.09092973525348674,0.5413235254923909,0.3888888888888889,0.04033457249070632,0.3014101057579318,0.1491746484613817,0.1997358864311654,0.15453194650817237,0.07029823493609251,0.3533487297921478,0.017874875868917575,0.04559915164369035,0.1689411779668004,0.5534302799075022,0.4712378997868427,0.870967741935484,0.3,1.0,0.43333333333333335,0.0,1.0
28850,0.1,0.25,0.0,0.1111111111111111,0.5447457562969551,0.21342714746408675,0.49999999999999994,0.4773234200743494,0.28495887191539365,0.24801304259221518,0.3294816771211621,0.15081723625557206,0.15824710894704808,0.3856812933025404,0.5203574975173784,0.1134676564156946,0.1404496733931863,0.10998242087481458,0.5531351256878025,0.3387096774193548,0.26666666666666666,1.0,0.26666666666666666,0.3125,1.0
34452,0.0,0.25,0.0,0.0,0.6748481350415382,0.1830175101942912,0.3888888888888889,0.4111524163568773,0.2878965922444183,0.27042999796209494,0.32221855397821064,0.23402674591381872,0.2726719415702982,0.2660508083140878,0.3038728897715988,0.32343584305408274,0.0440423132502768,0.7040430725505757,0.3074214433759579,0.2419354838709677,0.2,0.0,0.4133333333333333,0.3125,0.0
